2000,Motorolla,normal,on,93,93
1000,Motorolla,normal,on,91,89
3000,Motorolla,normal,on,99,81
2000,Motorolla,normal,on,92,85
1000,Motorolla,normal,on,81,89
3000,Motorolla,normal,on,100,90
2000,Motorolla,normal,on,93,86
3000,Motorolla,normal,on,101,85
1000,Motorolla,normal,on,86,85
2000,Motorolla,normal,on,86,91
1000,Motorolla,normal,on,93,89
3000,Motorolla,normal,on,102,82
2000,Motorolla,normal,on,82,93
3000,Motorolla,normal,on,103,91
1000,Motorolla,normal,on,84,87
2000,Motorolla,normal,on,81,87
1000,Motorolla,normal,on,80,85
3000,Motorolla,normal,on,104,82
2000,Motorolla,normal,on,87,93
3000,Motorolla,normal,on,105,94
1000,Motorolla,normal,on,93,90
2000,Motorolla,normal,on,88,89
1000,Motorolla,normal,on,92,94
3000,Motorolla,normal,on,106,84
2000,Motorolla,normal,on,88,94
1000,Motorolla,normal,on,87,93
3000,Motorolla,normal,on,107,85
2000,Motorolla,normal,on,85,85
3000,Motorolla,normal,on,108,85
1000,Motorolla,normal,on,87,88
2000,Motorolla,normal,on,92,86
1000,Motorolla,normal,on,80,92
3000,Motorolla,normal,on,109,93
2000,Motorolla,normal,on,80,85
3000,Motorolla,normal,on,91,86
1000,Motorolla,normal,on,81,82
2000,Motorolla,normal,on,81,90
1000,Motorolla,normal,on,82,85
3000,Motorolla,normal,on,84,94
2000,Motorolla,normal,on,82,81
3000,Motorolla,normal,on,87,87
1000,Motorolla,normal,on,83,94
2000,Motorolla,normal,on,83,89
3000,Motorolla,normal,on,87,92
1000,Motorolla,normal,on,84,94
2000,Motorolla,normal,on,84,90
3000,Motorolla,normal,on,89,85
1000,Motorolla,normal,on,85,91
2000,Motorolla,normal,on,85,92
3000,Motorolla,normal,on,93,87
1000,Motorolla,normal,on,86,80
2000,Motorolla,normal,on,86,91
3000,Motorolla,normal,on,94,92
1000,Motorolla,normal,on,87,80
2000,Motorolla,normal,on,87,84
3000,Motorolla,normal,on,93,93
1000,Motorolla,normal,on,88,83
2000,Motorolla,normal,on,88,86
3000,Motorolla,normal,on,86,93
1000,Motorolla,normal,on,89,85
2000,Motorolla,normal,on,89,93
3000,Motorolla,normal,on,93,92
1000,Motorolla,normal,on,90,94
2000,Motorolla,normal,on,90,91
3000,Motorolla,normal,on,89,94
1000,Motorolla,normal,on,91,94
2000,Motorolla,normal,on,91,91
3000,Motorolla,normal,on,82,85
1000,Motorolla,normal,on,92,89
2000,Motorolla,normal,on,92,91
3000,Motorolla,normal,on,83,92
1000,Motorolla,normal,on,93,89
2000,Motorolla,normal,on,93,84
3000,Motorolla,normal,on,92,91
1000,Motorolla,normal,on,94,92
2000,Motorolla,normal,on,94,84
3000,Motorolla,normal,on,81,88
1000,Motorolla,normal,on,95,87
2000,Motorolla,normal,on,95,89
3000,Motorolla,normal,on,92,85
1000,Motorolla,normal,on,96,90
2000,Motorolla,normal,on,96,82
3000,Motorolla,normal,on,85,87
1000,Motorolla,normal,on,97,84
2000,Motorolla,normal,on,97,94
1000,Motorolla,normal,on,98,87
3000,Motorolla,normal,on,94,87
2000,Motorolla,normal,on,98,89
3000,Motorolla,normal,on,90,91
1000,Motorolla,normal,on,99,86
2000,Motorolla,normal,on,99,91
3000,Motorolla,normal,on,92,88
1000,Motorolla,normal,on,100,94
2000,Motorolla,normal,on,100,81
3000,Motorolla,normal,on,94,85
1000,Motorolla,normal,on,101,89
2000,Motorolla,normal,on,101,84
3000,Motorolla,normal,on,88,94
1000,Motorolla,normal,on,102,90
2000,Motorolla,normal,on,102,83
1000,Motorolla,normal,on,103,92
3000,Motorolla,normal,on,86,89
2000,Motorolla,normal,on,103,82
3000,Motorolla,normal,on,81,89
1000,Motorolla,normal,on,104,89
2000,Motorolla,normal,on,104,83
1000,Motorolla,normal,on,105,81
3000,Motorolla,normal,on,84,93
2000,Motorolla,normal,on,105,88
3000,Motorolla,normal,on,90,89
1000,Motorolla,normal,on,106,89
2000,Motorolla,normal,on,106,85
3000,Motorolla,normal,on,91,86
1000,Motorolla,normal,on,107,93
2000,Motorolla,normal,on,107,80
1000,Motorolla,normal,on,108,88
3000,Motorolla,normal,on,94,86
2000,Motorolla,normal,on,108,80
3000,Motorolla,normal,on,90,89
1000,Motorolla,normal,on,109,85
2000,Motorolla,normal,on,109,87
1000,Motorolla,normal,on,80,86
3000,Motorolla,normal,on,92,91
2000,Motorolla,normal,on,91,87
3000,Motorolla,normal,on,87,85
1000,Motorolla,normal,on,81,86
2000,Motorolla,normal,on,90,85
2000,Motorolla,normal,on,93,85
1000,Motorolla,normal,on,82,91
3000,Motorolla,normal,on,87,87
2000,Motorolla,normal,on,88,93
1000,Motorolla,normal,on,83,83
3000,Motorolla,normal,on,80,89
1000,Motorolla,normal,on,84,94
3000,Motorolla,normal,on,80,90
2000,Motorolla,normal,on,88,89
3000,Motorolla,normal,on,81,92
1000,Motorolla,normal,on,85,89
2000,Motorolla,normal,on,84,91
1000,Motorolla,normal,on,86,91
2000,Motorolla,normal,on,84,93
3000,Motorolla,normal,on,80,86
2000,Motorolla,normal,on,94,92
1000,Motorolla,normal,on,87,82
3000,Motorolla,normal,on,86,87
1000,Motorolla,normal,on,88,83
2000,Motorolla,normal,on,87,88
3000,Motorolla,normal,on,80,87
2000,Motorolla,normal,on,91,93
1000,Motorolla,normal,on,89,89
3000,Motorolla,normal,on,87,86
1000,Motorolla,normal,on,90,90
2000,Motorolla,normal,on,85,88
3000,Motorolla,normal,on,88,88
1000,Motorolla,normal,on,91,84
2000,Motorolla,normal,on,84,93
3000,Motorolla,normal,on,88,87
2000,Motorolla,normal,on,90,86
1000,Motorolla,normal,on,92,88
3000,Motorolla,normal,on,93,91
3000,Motorolla,normal,on,93,89
1000,Motorolla,normal,on,93,81
2000,Motorolla,normal,on,82,91
3000,Motorolla,normal,on,87,89
1000,Motorolla,normal,on,94,85
2000,Motorolla,normal,on,89,87
1000,Motorolla,normal,on,95,80
2000,Motorolla,normal,on,88,92
3000,Motorolla,normal,on,93,92
2000,Motorolla,normal,on,90,90
1000,Motorolla,normal,on,96,86
3000,Motorolla,normal,on,91,94
3000,Motorolla,normal,on,89,91
2000,Motorolla,normal,on,93,94
1000,Motorolla,normal,on,97,86
3000,Motorolla,normal,on,94,94
2000,Motorolla,normal,on,80,86
1000,Motorolla,normal,on,98,82
2000,Motorolla,normal,on,91,88
1000,Motorolla,normal,on,99,91
3000,Motorolla,normal,on,84,94
3000,Motorolla,normal,on,80,88
2000,Motorolla,normal,on,90,85
1000,Motorolla,normal,on,100,90
1000,Motorolla,normal,on,101,90
3000,Motorolla,normal,on,90,94
2000,Motorolla,normal,on,83,88
3000,Motorolla,normal,on,92,89
1000,Motorolla,normal,on,102,80
2000,Motorolla,normal,on,88,91
2000,Motorolla,normal,on,83,94
3000,Motorolla,normal,on,93,89
1000,Motorolla,normal,on,103,83
1000,Motorolla,normal,on,104,82
3000,Motorolla,normal,on,81,94
2000,Motorolla,normal,on,84,90
1000,Motorolla,normal,on,105,80
3000,Motorolla,normal,on,89,93
2000,Motorolla,normal,on,88,94
1000,Motorolla,normal,on,106,82
3000,Motorolla,normal,on,93,88
2000,Motorolla,normal,on,87,88
3000,Motorolla,normal,on,88,94
1000,Motorolla,normal,on,107,91
2000,Motorolla,normal,on,94,87
3000,Motorolla,normal,on,94,91
1000,Motorolla,normal,on,108,89
2000,Motorolla,normal,on,83,87
3000,Motorolla,normal,on,91,90
2000,Motorolla,normal,on,82,94
1000,Motorolla,normal,on,109,81
3000,Motorolla,normal,on,89,85
1000,Motorolla,normal,on,91,87
2000,Motorolla,normal,on,93,85
3000,Motorolla,normal,on,80,91
2000,Motorolla,normal,on,92,90
1000,Motorolla,normal,on,82,90
3000,Motorolla,normal,on,81,94
2000,Motorolla,normal,on,85,90
1000,Motorolla,normal,on,89,93
3000,Motorolla,normal,on,82,80
2000,Motorolla,normal,on,94,85
1000,Motorolla,normal,on,93,88
3000,Motorolla,normal,on,83,94
2000,Motorolla,normal,on,82,89
1000,Motorolla,normal,on,89,87
3000,Motorolla,normal,on,84,92
2000,Motorolla,normal,on,82,88
1000,Motorolla,normal,on,89,88
3000,Motorolla,normal,on,85,92
2000,Motorolla,normal,on,83,91
1000,Motorolla,normal,on,94,88
3000,Motorolla,normal,on,86,90
2000,Motorolla,normal,on,80,85
1000,Motorolla,normal,on,82,89
2000,Motorolla,normal,on,92,94
3000,Motorolla,normal,on,87,90
1000,Motorolla,normal,on,86,88
2000,Motorolla,normal,on,85,85
3000,Motorolla,normal,on,88,85
1000,Motorolla,normal,on,93,85
2000,Motorolla,normal,on,82,86
3000,Motorolla,normal,on,89,81
1000,Motorolla,normal,on,81,89
2000,Motorolla,normal,on,89,90
3000,Motorolla,normal,on,90,86
1000,Motorolla,normal,on,82,89
2000,Motorolla,normal,on,88,85
3000,Motorolla,normal,on,91,87
1000,Motorolla,normal,on,87,85
2000,Motorolla,normal,on,81,88
3000,Motorolla,normal,on,92,80
1000,Motorolla,normal,on,91,94
2000,Motorolla,normal,on,94,87
1000,Motorolla,normal,on,93,88
3000,Motorolla,normal,on,93,80
2000,Motorolla,normal,on,81,89
3000,Motorolla,normal,on,94,89
1000,Motorolla,normal,on,93,94
2000,Motorolla,normal,on,84,85
3000,Motorolla,normal,on,95,88
1000,Motorolla,normal,on,94,89
2000,Motorolla,normal,on,93,94
3000,Motorolla,normal,on,96,89
1000,Motorolla,normal,on,80,92
2000,Motorolla,normal,on,85,92
3000,Motorolla,normal,on,97,83
1000,Motorolla,normal,on,80,93
2000,Motorolla,normal,on,84,90
3000,Motorolla,normal,on,98,81
1000,Motorolla,normal,on,87,93
2000,Motorolla,normal,on,83,93
1000,Motorolla,normal,on,82,88
3000,Motorolla,normal,on,99,83
2000,Motorolla,normal,on,90,92
3000,Motorolla,normal,on,100,88
1000,Motorolla,normal,on,83,91
2000,Motorolla,normal,on,89,90
3000,Motorolla,normal,on,101,82
1000,Motorolla,normal,on,89,90
2000,Motorolla,normal,on,90,94
3000,Motorolla,normal,on,102,84
1000,Motorolla,normal,on,89,85
2000,Motorolla,normal,on,84,90
3000,Motorolla,normal,on,103,90
1000,Motorolla,normal,on,88,87
2000,Motorolla,normal,on,88,85
3000,Motorolla,normal,on,104,89
1000,Motorolla,normal,on,93,86
1000,Motorolla,normal,on,88,85
1000,Motorolla,normal,on,85,90
1000,Motorolla,normal,on,89,90
1000,Motorolla,normal,on,85,92
1000,Motorolla,normal,on,80,92
1000,Motorolla,normal,on,81,92
1000,Motorolla,normal,on,82,89
1000,Motorolla,normal,on,83,91
2000,Motorolla,normal,on,88,93
2000,Motorolla,normal,on,86,90
2000,Motorolla,normal,on,85,86
2000,Motorolla,normal,on,89,89
2000,Motorolla,normal,on,80,93
2000,Motorolla,normal,on,91,89
2000,Motorolla,normal,on,80,89
2000,Motorolla,normal,on,82,91
3000,Motorolla,normal,on,105,82
3000,Motorolla,normal,on,106,89
3000,Motorolla,normal,on,107,82
3000,Motorolla,normal,on,108,86
3000,Motorolla,normal,on,109,93
3000,Motorolla,normal,on,80,92
3000,Motorolla,normal,on,81,84
3000,Motorolla,normal,on,82,81
2000,Motorolla,normal,on,83,92
3000,Motorolla,normal,on,83,92
1000,Motorolla,normal,on,84,84
2000,Motorolla,normal,on,92,88
3000,Motorolla,normal,on,84,83
1000,Motorolla,normal,on,85,84
2000,Motorolla,normal,on,84,92
3000,Motorolla,normal,on,85,92
1000,Motorolla,normal,on,86,93
2000,Motorolla,normal,on,82,94
3000,Motorolla,normal,on,86,89
1000,Motorolla,normal,on,87,82
2000,Motorolla,normal,on,88,87
3000,Motorolla,normal,on,87,90
1000,Motorolla,normal,on,88,82
2000,Motorolla,normal,on,83,85
3000,Motorolla,normal,on,88,80
1000,Motorolla,normal,on,89,81
2000,Motorolla,normal,on,91,94
3000,Motorolla,normal,on,89,81
1000,Motorolla,normal,on,90,89
2000,Motorolla,normal,on,83,89
3000,Motorolla,normal,on,90,83
1000,Motorolla,normal,on,91,84
2000,Motorolla,normal,on,89,92
3000,Motorolla,normal,on,91,94
1000,Motorolla,normal,on,92,94
2000,Motorolla,normal,on,82,85
3000,Motorolla,normal,on,92,81
1000,Motorolla,normal,on,93,85
2000,Motorolla,normal,on,92,93
3000,Motorolla,normal,on,93,87
1000,Motorolla,normal,on,94,86
2000,Motorolla,normal,on,83,92
3000,Motorolla,normal,on,94,82
1000,Motorolla,normal,on,95,91
2000,Motorolla,normal,on,87,87
3000,Motorolla,normal,on,95,87
1000,Motorolla,normal,on,96,81
2000,Motorolla,normal,on,92,94
3000,Motorolla,normal,on,96,81
1000,Motorolla,normal,on,97,90
2000,Motorolla,normal,on,93,90
3000,Motorolla,normal,on,97,82
1000,Motorolla,normal,on,98,85
2000,Motorolla,normal,on,89,91
3000,Motorolla,normal,on,98,87
1000,Motorolla,normal,on,99,86
2000,Motorolla,normal,on,86,91
3000,Motorolla,normal,on,99,82
1000,Motorolla,normal,on,100,88
2000,Motorolla,normal,on,85,90
3000,Motorolla,normal,on,100,94
1000,Motorolla,normal,on,101,83
2000,Motorolla,normal,on,90,86
3000,Motorolla,normal,on,101,93
1000,Motorolla,normal,on,102,94
2000,Motorolla,normal,on,89,88
3000,Motorolla,normal,on,102,84
1000,Motorolla,normal,on,103,85
2000,Motorolla,normal,on,94,90
3000,Motorolla,normal,on,103,88
1000,Motorolla,normal,on,104,81
2000,Motorolla,normal,on,91,89
3000,Motorolla,normal,on,104,94
1000,Motorolla,normal,on,105,90
2000,Motorolla,normal,on,85,92
3000,Motorolla,normal,on,105,82
1000,Motorolla,normal,on,106,93
2000,Motorolla,normal,on,86,88
1000,Motorolla,normal,on,107,91
3000,Motorolla,normal,on,106,80
2000,Motorolla,normal,on,88,87
1000,Motorolla,normal,on,108,89
3000,Motorolla,normal,on,107,91
2000,Motorolla,normal,on,84,88
3000,Motorolla,normal,on,108,82
1000,Motorolla,normal,on,109,82
2000,Motorolla,normal,on,80,87
3000,Motorolla,normal,on,109,85
1000,Motorolla,normal,on,80,89
2000,Motorolla,normal,on,81,81
3000,Motorolla,normal,on,80,87
1000,Motorolla,normal,on,81,85
2000,Motorolla,normal,on,82,80
3000,Motorolla,normal,on,81,82
1000,Motorolla,normal,on,82,90
2000,Motorolla,normal,on,83,91
1000,Motorolla,normal,on,83,90
3000,Motorolla,normal,on,82,88
2000,Motorolla,normal,on,84,81
3000,Motorolla,normal,on,83,90
1000,Motorolla,normal,on,84,82
2000,Motorolla,normal,on,85,90
3000,Motorolla,normal,on,84,89
1000,Motorolla,normal,on,85,83
2000,Motorolla,normal,on,86,82
3000,Motorolla,normal,on,85,94
1000,Motorolla,normal,on,86,84
2000,Motorolla,normal,on,87,82
1000,Motorolla,normal,on,87,94
3000,Motorolla,normal,on,86,81
2000,Motorolla,normal,on,88,86
3000,Motorolla,normal,on,87,84
1000,Motorolla,normal,on,88,94
2000,Motorolla,normal,on,89,92
3000,Motorolla,normal,on,88,94
1000,Motorolla,normal,on,89,80
2000,Motorolla,normal,on,90,83
3000,Motorolla,normal,on,89,90
1000,Motorolla,normal,on,90,83
2000,Motorolla,normal,on,91,87
3000,Motorolla,normal,on,90,94
1000,Motorolla,normal,on,91,84
2000,Motorolla,normal,on,92,94
3000,Motorolla,normal,on,91,86
1000,Motorolla,normal,on,92,94
2000,Motorolla,normal,on,93,87
3000,Motorolla,normal,on,92,93
1000,Motorolla,normal,on,93,93
2000,Motorolla,normal,on,94,86
1000,Motorolla,normal,on,94,88
3000,Motorolla,normal,on,93,83
2000,Motorolla,normal,on,95,89
1000,Motorolla,normal,on,95,94
3000,Motorolla,normal,on,94,82
2000,Motorolla,normal,on,96,86
1000,Motorolla,normal,on,96,92
3000,Motorolla,normal,on,95,81
2000,Motorolla,normal,on,97,86
3000,Motorolla,normal,on,96,83
1000,Motorolla,normal,on,97,89
2000,Motorolla,normal,on,98,94
1000,Motorolla,normal,on,98,89
3000,Motorolla,normal,on,97,83
2000,Motorolla,normal,on,99,90
3000,Motorolla,normal,on,98,89
1000,Motorolla,normal,on,99,91
2000,Motorolla,normal,on,100,91
3000,Motorolla,normal,on,99,82
1000,Motorolla,normal,on,100,84
2000,Motorolla,normal,on,101,81
3000,Motorolla,normal,on,100,93
1000,Motorolla,normal,on,101,92
2000,Motorolla,normal,on,102,90
3000,Motorolla,normal,on,101,89
1000,Motorolla,normal,on,102,91
2000,Motorolla,normal,on,103,85
3000,Motorolla,normal,on,102,91
1000,Motorolla,normal,on,103,94
2000,Motorolla,normal,on,104,80
3000,Motorolla,normal,on,103,82
1000,Motorolla,normal,on,104,93
2000,Motorolla,normal,on,105,90
3000,Motorolla,normal,on,104,94
1000,Motorolla,normal,on,105,89
2000,Motorolla,normal,on,106,92
3000,Motorolla,normal,on,105,82
1000,Motorolla,normal,on,106,86
2000,Motorolla,normal,on,107,83
3000,Motorolla,normal,on,106,82
1000,Motorolla,normal,on,107,80
2000,Motorolla,normal,on,108,93
3000,Motorolla,normal,on,107,88
1000,Motorolla,normal,on,108,83
2000,Motorolla,normal,on,109,92
3000,Motorolla,normal,on,108,84
1000,Motorolla,normal,on,109,85
2000,Motorolla,normal,on,90,93
3000,Motorolla,normal,on,109,83
1000,Motorolla,normal,on,87,88
2000,Motorolla,normal,on,90,90
3000,Motorolla,normal,on,93,89
1000,Motorolla,normal,on,82,85
2000,Motorolla,normal,on,80,89
3000,Motorolla,normal,on,81,87
1000,Motorolla,normal,on,86,92
2000,Motorolla,normal,on,81,91
3000,Motorolla,normal,on,94,89
1000,Motorolla,normal,on,84,91
2000,Motorolla,normal,on,84,90
3000,Motorolla,normal,on,87,89
1000,Motorolla,normal,on,89,86
2000,Motorolla,normal,on,86,92
3000,Motorolla,normal,on,83,93
1000,Motorolla,normal,on,80,85
2000,Motorolla,normal,on,85,89
3000,Motorolla,normal,on,91,89
1000,Motorolla,normal,on,86,93
2000,Motorolla,normal,on,80,92
3000,Motorolla,normal,on,85,86
1000,Motorolla,normal,on,89,89
2000,Motorolla,normal,on,81,86
3000,Motorolla,normal,on,80,89
1000,Motorolla,normal,on,90,85
2000,Motorolla,normal,on,82,85
3000,Motorolla,normal,on,83,87
1000,Motorolla,normal,on,90,87
2000,Motorolla,normal,on,86,94
3000,Motorolla,normal,on,81,87
1000,Motorolla,normal,on,87,93
2000,Motorolla,normal,on,84,91
3000,Motorolla,normal,on,83,94
1000,Motorolla,normal,on,81,94
2000,Motorolla,normal,on,85,92
3000,Motorolla,normal,on,91,90
1000,Motorolla,normal,on,86,85
2000,Motorolla,normal,on,82,88
3000,Motorolla,normal,on,89,92
1000,Motorolla,normal,on,84,94
2000,Motorolla,normal,on,94,90
3000,Motorolla,normal,on,81,86
1000,Motorolla,normal,on,83,90
2000,Motorolla,normal,on,86,86
3000,Motorolla,normal,on,88,92
1000,Motorolla,normal,on,91,86
2000,Motorolla,normal,on,80,91
3000,Motorolla,normal,on,82,86
1000,Motorolla,normal,on,88,88
2000,Motorolla,normal,on,81,93
3000,Motorolla,normal,on,93,92
1000,Motorolla,normal,on,86,85
2000,Motorolla,normal,on,90,86
3000,Motorolla,normal,on,87,89
1000,Motorolla,normal,on,93,88
2000,Motorolla,normal,on,84,92
3000,Motorolla,normal,on,86,92
1000,Motorolla,normal,on,84,87
2000,Motorolla,normal,on,91,93
3000,Motorolla,normal,on,80,87
1000,Motorolla,normal,on,87,90
2000,Motorolla,normal,on,92,89
3000,Motorolla,normal,on,87,88
1000,Motorolla,normal,on,82,85
2000,Motorolla,normal,on,80,91
3000,Motorolla,normal,on,93,94
1000,Motorolla,normal,on,80,92
2000,Motorolla,normal,on,85,91
3000,Motorolla,normal,on,94,86
1000,Motorolla,normal,on,84,92
2000,Motorolla,normal,on,83,93
3000,Motorolla,normal,on,91,93
1000,Motorolla,normal,on,83,85
2000,Motorolla,normal,on,90,91
3000,Motorolla,normal,on,80,86
1000,Motorolla,normal,on,84,85
2000,Motorolla,normal,on,89,92
3000,Motorolla,normal,on,88,94
1000,Motorolla,normal,on,80,87
2000,Motorolla,normal,on,84,93
3000,Motorolla,normal,on,91,90
1000,Motorolla,normal,on,92,92
2000,Motorolla,normal,on,82,93
3000,Motorolla,normal,on,93,94
1000,Motorolla,normal,on,84,86
2000,Motorolla,normal,on,93,92
3000,Motorolla,normal,on,87,88
1000,Motorolla,normal,on,94,89
2000,Motorolla,normal,on,81,90
3000,Motorolla,normal,on,80,91
1000,Motorolla,normal,on,80,91
2000,Motorolla,normal,on,86,85
3000,Motorolla,normal,on,80,90
1000,Motorolla,normal,on,81,87
2000,Motorolla,normal,on,90,89
3000,Motorolla,normal,on,81,91
1000,Motorolla,normal,on,82,87
2000,Motorolla,normal,on,89,89
3000,Motorolla,normal,on,82,81
1000,Motorolla,normal,on,83,88
2000,Motorolla,normal,on,86,94
3000,Motorolla,normal,on,83,81
1000,Motorolla,normal,on,84,89
2000,Motorolla,normal,on,94,94
3000,Motorolla,normal,on,84,86
1000,Motorolla,normal,on,85,86
2000,Motorolla,normal,on,80,86
3000,Motorolla,normal,on,85,93
1000,Motorolla,normal,on,86,82
2000,Motorolla,normal,on,81,86
3000,Motorolla,normal,on,86,86
1000,Motorolla,normal,on,87,86
2000,Motorolla,normal,on,87,86
3000,Motorolla,normal,on,87,93
1000,Motorolla,normal,on,88,83
2000,Motorolla,normal,on,89,91
3000,Motorolla,normal,on,88,90
1000,Motorolla,normal,on,89,92
2000,Motorolla,normal,on,91,89
3000,Motorolla,normal,on,89,82
1000,Motorolla,normal,on,90,91
2000,Motorolla,normal,on,81,89
3000,Motorolla,normal,on,90,91
1000,Motorolla,normal,on,91,84
2000,Motorolla,normal,on,84,86
3000,Motorolla,normal,on,91,84
1000,Motorolla,normal,on,92,84
2000,Motorolla,normal,on,84,94
3000,Motorolla,normal,on,92,86
1000,Motorolla,normal,on,93,84
2000,Motorolla,normal,on,94,88
3000,Motorolla,normal,on,93,85
1000,Motorolla,normal,on,94,93
2000,Motorolla,normal,on,93,86
3000,Motorolla,normal,on,94,87
1000,Motorolla,normal,on,95,83
2000,Motorolla,normal,on,83,91
3000,Motorolla,normal,on,95,85
1000,Motorolla,normal,on,96,86
2000,Motorolla,normal,on,91,94
3000,Motorolla,normal,on,96,89
1000,Motorolla,normal,on,97,91
2000,Motorolla,normal,on,81,87
3000,Motorolla,normal,on,97,91
1000,Motorolla,normal,on,98,86
2000,Motorolla,normal,on,89,92
3000,Motorolla,normal,on,98,86
1000,Motorolla,normal,on,99,81
2000,Motorolla,normal,on,85,87
3000,Motorolla,normal,on,99,87
1000,Motorolla,normal,on,100,83
2000,Motorolla,normal,on,80,93
3000,Motorolla,normal,on,100,82
1000,Motorolla,normal,on,101,90
2000,Motorolla,normal,on,90,92
3000,Motorolla,normal,on,101,86
1000,Motorolla,normal,on,102,84
2000,Motorolla,normal,on,81,86
3000,Motorolla,normal,on,102,88
1000,Motorolla,normal,on,103,84
2000,Motorolla,normal,on,87,89
3000,Motorolla,normal,on,103,94
1000,Motorolla,normal,on,104,85
2000,Motorolla,normal,on,85,86
3000,Motorolla,normal,on,104,85
1000,Motorolla,normal,on,105,81
2000,Motorolla,normal,on,88,88
3000,Motorolla,normal,on,105,83
1000,Motorolla,normal,on,106,85
2000,Motorolla,normal,on,80,92
3000,Motorolla,normal,on,106,91
1000,Motorolla,normal,on,107,87
2000,Motorolla,normal,on,88,89
3000,Motorolla,normal,on,107,91
1000,Motorolla,normal,on,108,82
2000,Motorolla,normal,on,80,92
3000,Motorolla,normal,on,108,80
1000,Motorolla,normal,on,109,83
2000,Motorolla,normal,on,86,90
3000,Motorolla,normal,on,109,85
1000,Motorolla,normal,on,80,89
2000,Motorolla,normal,on,93,87
3000,Motorolla,normal,on,94,86
1000,Motorolla,normal,on,81,90
2000,Motorolla,normal,on,94,93
3000,Motorolla,normal,on,86,85
1000,Motorolla,normal,on,82,93
2000,Motorolla,normal,on,81,92
3000,Motorolla,normal,on,94,88
1000,Motorolla,normal,on,83,83
2000,Motorolla,normal,on,85,93
3000,Motorolla,normal,on,85,92
1000,Motorolla,normal,on,84,93
2000,Motorolla,normal,on,89,94
3000,Motorolla,normal,on,81,93
1000,Motorolla,normal,on,85,92
2000,Motorolla,normal,on,84,91
3000,Motorolla,normal,on,92,85
1000,Motorolla,normal,on,86,85
2000,Motorolla,normal,on,89,90
3000,Motorolla,normal,on,89,92
1000,Motorolla,normal,on,87,81
2000,Motorolla,normal,on,94,93
3000,Motorolla,normal,on,82,93
1000,Motorolla,normal,on,88,84
2000,Motorolla,normal,on,82,92
3000,Motorolla,normal,on,84,85
1000,Motorolla,normal,on,89,84
2000,Motorolla,normal,on,92,91
3000,Motorolla,normal,on,81,92
1000,Motorolla,normal,on,90,88
2000,Motorolla,normal,on,94,86
3000,Motorolla,normal,on,80,92
1000,Motorolla,normal,on,91,92
2000,Motorolla,normal,on,93,91
3000,Motorolla,normal,on,85,86
1000,Motorolla,normal,on,92,83
2000,Motorolla,normal,on,94,85
3000,Motorolla,normal,on,85,93
1000,Motorolla,normal,on,93,94
2000,Motorolla,normal,on,94,89
3000,Motorolla,normal,on,85,88
1000,Motorolla,normal,on,94,87
2000,Motorolla,normal,on,93,87
3000,Motorolla,normal,on,90,88
1000,Motorolla,normal,on,95,90
2000,Motorolla,normal,on,88,86
3000,Motorolla,normal,on,93,93
1000,Motorolla,normal,on,96,91
2000,Motorolla,normal,on,83,85
3000,Motorolla,normal,on,82,88
1000,Motorolla,normal,on,97,90
2000,Motorolla,normal,on,85,93
3000,Motorolla,normal,on,87,85
1000,Motorolla,normal,on,98,92
2000,Motorolla,normal,on,80,88
3000,Motorolla,normal,on,81,87
1000,Motorolla,normal,on,99,94
2000,Motorolla,normal,on,88,90
3000,Motorolla,normal,on,89,91
1000,Motorolla,normal,on,100,85
2000,Motorolla,normal,on,82,86
3000,Motorolla,normal,on,87,86
1000,Motorolla,normal,on,101,82
2000,Motorolla,normal,on,80,89
3000,Motorolla,normal,on,83,89
1000,Motorolla,normal,on,102,94
2000,Motorolla,normal,on,86,92
3000,Motorolla,normal,on,89,89
1000,Motorolla,normal,on,103,82
2000,Motorolla,normal,on,92,88
3000,Motorolla,normal,on,85,86
1000,Motorolla,normal,on,104,83
2000,Motorolla,normal,on,82,85
3000,Motorolla,normal,on,89,90
1000,Motorolla,normal,on,105,80
2000,Motorolla,normal,on,88,88
3000,Motorolla,normal,on,85,88
1000,Motorolla,normal,on,106,94
2000,Motorolla,normal,on,85,88
3000,Motorolla,normal,on,91,87
1000,Motorolla,normal,on,107,82
2000,Motorolla,normal,on,89,90
3000,Motorolla,normal,on,81,93
1000,Motorolla,normal,on,108,82
2000,Motorolla,normal,on,90,94
3000,Motorolla,normal,on,82,88
1000,Motorolla,normal,on,109,94
2000,Motorolla,normal,on,91,85
3000,Motorolla,normal,on,81,89
1000,Motorolla,normal,on,88,91
2000,Motorolla,normal,on,80,86
3000,Motorolla,normal,on,80,87
1000,Motorolla,normal,on,92,93
2000,Motorolla,normal,on,93,87
3000,Motorolla,normal,on,81,82
1000,Motorolla,normal,on,85,86
2000,Motorolla,normal,on,89,85
3000,Motorolla,normal,on,82,80
1000,Motorolla,normal,on,81,85
2000,Motorolla,normal,on,85,90
3000,Motorolla,normal,on,83,92
1000,Motorolla,normal,on,80,87
2000,Motorolla,normal,on,86,85
3000,Motorolla,normal,on,84,94
1000,Motorolla,normal,on,87,92
2000,Motorolla,normal,on,87,86
3000,Motorolla,normal,on,85,85
1000,Motorolla,normal,on,91,88
2000,Motorolla,normal,on,84,94
3000,Motorolla,normal,on,86,81
1000,Motorolla,normal,on,90,91
2000,Motorolla,normal,on,93,85
3000,Motorolla,normal,on,87,80
